,h_name,h_address,h_latitude,h_longitude,h_categories,h_id,t_name,t_address,t_latitude,t_longitude,t_categories,t_id,relationship
839,Schnitz,,-38.1419896,145.1246511,fast_food,OSM-7126657581,Bayside Shopping Centre,28 Beach Street,-38.1417972,145.1239964,mall,OSM-683846477,2
840,Naneez Children's Wear,,-37.8324163,144.9564131,clothes,OSM-3054173595,South Melbourne Market,322-326 Coventry Street 3205,-37.8323031,144.9565361,marketplace,OSM-26104523,2
841,Priceline Pharmacy,,-37.6983369,144.7756675,pharmacy,OSM-1497235111,Watergardens Town Centre,399 Melton Highway 3038,-37.7006402,144.775359,mall,OSM-33658236,2
842,Vue de Monde,525 Collins Street 3000,-37.8184448,144.9573582,restaurant,OSM-5114990126,Owen Dixon Chambers East,205 William Street 3000,-37.8143576,144.957153,office,OSM-264277957,0
843,Lovisa,,-37.698898,144.775826,jewelry,OSM-9977383039,Watergardens Town Centre,399 Melton Highway 3038,-37.7006402,144.775359,mall,OSM-33658236,2
844,Kavanagh Street/Southbank Boulevard,,-37.8230678,144.965812,bus_stop,OSM-8516354341,Boyd Community Hub,207-229 City Road 3006,-37.8256253,144.9611059,public_building,OSM-225370260,0
845,Clarinda Library,58 Viney Street 3169,-37.9402769,145.1022687,library,OSM-2130544814,Clarinda Library,,-37.9402424,145.1022881,library,OSM-6420544242,1
846,Core Pharmacy,,-37.7270131,144.8960266,pharmacy,OSM-3006800185,Essendon Fields Central,30 English Street 3041,-37.7272529,144.8956144,mall,OSM-50103389,2
847,HealthSmart Pharmacy,,-37.807795,144.975479,pharmacy,OSM-7208393523,St Vincent's Hospital,41 Victoria Parade 3065,-37.806832,144.974734,hospital,OSM-24530691,2
848,Coles,,-38.3615392,144.8921249,supermarket,OSM-539111891,Rosebud Plaza,45 McCombe Street 3939,-38.3613271,144.8912711,mall,OSM-684276750,2
849,Burns,,-37.8143736,144.9747175,historic,OSM-4469523489,Ian Potter Centre: NGV Australia,Federation Square 3000,-37.8175394,144.9699711,museum,OSM-22963243,0
850,Chadstone Shopping Centre (Bay 10) ,,-37.8881439,145.0838056,bus_stop,OSM-9741586563,Chadstone Shopping Centre,1341 Dandenong Road 3148,-37.8861084,145.082353,mall,OSM-25806278,3
851,Dr Le Tung & Thai Luong,14 Balmoral Avenue 2,-37.9495657,145.1505066,doctors,OSM-5203747001,Springvale Shopping Centre,46-58 Buckingham Avenue,-37.950335,145.1506972,mall,OSM-221010715,0
852,Max Therapy,,-37.8361807,145.1652262,massage,OSM-2560457866,Forest Hill Chase Shopping Centre,270 Canterbury Road,-37.8355701,145.1648481,mall,OSM-24039664,2
853,Schnitz,,-37.8688939,145.2423679,fast_food,OSM-9406665401,Westfield Knox Shopping Centre,425 Burwood Highway 3152,-37.8689832,145.2414832,mall,OSM-24026232,2
854,Centre for Clinical Studies,89 Commercial Road,-37.8458954,144.9840013,office,OSM-3289411124,Mantra St Kilda Road,568 St Kilda Road 3004,-37.8471567,144.9786759,hotel,OSM-270556997,0
855,Brightside,,-37.8162882,144.9554509,cafe,OSM-660024090,Harbour View Apartments,583 - 585 La Trobe Street 3000,-37.8133827,144.9518872,hotel,OSM-16157901,0
856,Emergency Department Entrance,185 Cooper Street 3076,-37.6530329,145.0151492,,OSM-3514964774,Emergency Department Entrance,,-37.653522085429806,145.01529766076877,,YELP-3514964774,1
857,South Yarra Post Office ,,-37.838823,144.9896006,post_office,OSM-258104311,South Yarra Arcade,101 Toorak Road 3141,-37.8384728,144.9899238,mall,OSM-336995337,3
858,VB Rolls,,-37.8138265,144.9665169,fast_food,OSM-6357531501,RMIT University,124 La Trobe Street 3000,-37.8082251,144.9645927,university,OSM-616082731,0
859,Hoyts,171-175 Maroondah Highway Level 3 3134,-37.8123510,145.2302950,cinema,OSM-163868486,Eastland,175 Maroondah Highway 3134,-37.813042,145.2291281,mall,OSM-980791081,2
860,Bull & Associates,,-37.8211205,144.9449113,office,OSM-6741639611,South Wharf DFO,20 Convention Centre Place,-37.825147,144.9496339,mall,OSM-107666594,0
861,Gogo Sushi,212 Swanston Street 3000,-37.81278,144.965606,restaurant,OSM-2400987626,RMIT University,124 La Trobe Street 3000,-37.8082251,144.9645927,university,OSM-616082731,0
862,7-Eleven,,-37.8103168,144.969541,convenience,OSM-595787645,RMIT University,3010,-37.8058398,144.9652999,university,OSM-26564452,0
863,Naneez Children's Wear,,-37.8324906,144.9564544,clothes,OSM-7684173827,South Melbourne Market,322-326 Coventry Street 3205,-37.8323031,144.9565361,marketplace,OSM-26104523,2
864,Hooked on Fish,,-37.79409290501817,145.23671865175302,fast_food,YELP-9049496927,Hooked on Fish,204-206 Warrandyte Road 13 3134,-37.794449,145.2363449,fast_food,OSM-9049496927,1
865,Sunshine Collectibles,,-37.7779088,144.8505280,gift,OSM-9119182220,HomeCo,Braybrook,-37.7784355,144.8509618,mall,OSM-112437488,2
866,Noodle Noodle,,-37.9116743,145.1331554,fast_food,OSM-4334869026,Noodle Noodle,,-37.9116785,145.1331613,fast_food,OSM-0774869188,1
867,The Moat Bar & Café,,-37.8093972064553,144.96528695198268,bar,YELP-2240626119,State Library of Victoria,328 Swanston Street 3000,-37.8097018,144.965488,library,OSM-22820458,2
868,Tiffany & Company,,-37.8863940,145.0808872,jewelry,OSM-0291749667,Chadstone Shopping Centre,1341 Dandenong Road 3148,-37.8861084,145.082353,mall,OSM-25806278,2
869,Typo,,-37.82443,144.9501727,stationery,OSM-3462915397,South Wharf DFO,20 Convention Centre Place,-37.825147,144.9496339,mall,OSM-107666594,2
870,Oakleigh Station ,,-37.8995533,145.0877828,bus_stop,OSM-430530064,Oakleigh Market,12 Chester Street,-37.8997252,145.0892318,marketplace,OSM-168808800,3
871,Smile Thai,,-37.8393804,144.9937368,restaurant,OSM-3412142771,South Yarra Arcade,101 Toorak Road 3141,-37.8384728,144.9899238,mall,OSM-336995337,0
872,Westpac,,-37.81177431136582,145.2281242170696,bank,YELP-9239810666,Eastland,175 Maroondah Highway 3134,-37.813042,145.2291281,mall,OSM-980791081,2
873,Nourish Salads,,-37.8134535,144.9597726,cafe,OSM-1282403411,Pegasus Apart'Hotel,206 A'Beckett Street 3000,-37.8100667,144.9570933,hotel,OSM-245924501,0
874,Another View Site 8,,-37.819387,144.9602465,artwork,OSM-9161912953,The Great Southern Hotel,44 Spencer Street 3000,-37.8196856,144.9548897,hotel,OSM-50504748,0
875,Gradi,,-37.82321626650620,144.95746508113241,restaurant,YELP-7928927283,Crown Entertainment Complex,8 Whiteman Street 3006,-37.8233312,144.958697,casino,OSM-13306836,2
876,Noodle Plus,,-37.9140428,145.1328113,fast_food,OSM-5680708787,Hargrave-Andrew Library,13 College Walk,-37.9096726,145.1320945,library,OSM-10806323,0
877,VicRoads,,-37.8128465,144.9706604,office,OSM-5180991321,RMIT University,124 La Trobe Street 3000,-37.8082251,144.9645927,university,OSM-616082731,0
878,ANZ,,-37.8077058,144.9579005,atm,OSM-603633118,RMIT University,124 La Trobe Street 3000,-37.8082251,144.9645927,university,OSM-616082731,0
879,Westpac,3134,-37.8123173,145.2284067,bank,OSM-9359810996,Macpac,,-37.81291921678186,145.22899703179317,outdoor,YELP-9626242396,0
880,Gold Noodle House,85 Little Bourke Street 3000,-37.8112664,144.9699246,restaurant,OSM-2217903153,St Vincent's Hospital,41 Victoria Parade 3065,-37.806832,144.974734,hospital,OSM-24530691,0
881,Boost Juice Bar,,-37.8201936,145.0359639,fast_food,OSM-1931511972,Quest,616 Glenferrie Road 3122,-37.8234669,145.0356757,hotel,OSM-863435170,0
882,Café Cinque Lire,,-37.9103098,145.1294505,cafe,OSM-592653412,Cafelito,,-37.9136303,145.132763,cafe,OSM-5680708784,0
883,Cannoleria,399 Melton Highway 43 3038,-37.6991365,144.7784414,fast_food,OSM-3431569720,Watergardens Town Centre,399 Melton Highway 3038,-37.7006402,144.775359,mall,OSM-33658236,2
884,Degraves Espresso Bar,23 Degraves Street,-37.8171236,144.9656216,cafe,OSM-4737581623,Ian Potter Centre: NGV Australia,Federation Square 3000,-37.8175394,144.9699711,museum,OSM-22963243,0
885,Ba Ba Rolls,,-37.8328632,144.9559776,fast_food,OSM-3752483480,South Melbourne Market,322-326 Coventry Street 3205,-37.8323031,144.9565361,marketplace,OSM-26104523,2
886,Phillipa's,15 Howey Place 3000,-37.8150877,144.9653949,cafe,OSM-4331592090,RMIT University,124 La Trobe Street 3000,-37.8082251,144.9645927,university,OSM-616082731,0
887,Pie Face,,-37.80912,144.9605931,cafe,OSM-4292212979,State Library of Victoria,328 Swanston Street 3000,-37.8097018,144.965488,library,OSM-22820458,0
888,Hertz,,-38.1418127,145.1290284,car_rental,OSM-2498915685,Bayside Shopping Centre,28 Beach Street,-38.1400526,145.1254513,mall,OSM-845391428,0
889,The Trust,405-411 Flinders Lane 3000,-37.818514,144.9604015,restaurant,OSM-616935421,The Great Southern Hotel,44 Spencer Street 3000,-37.8196856,144.9548897,hotel,OSM-50504748,0
890,Sun Bookshop,10 Ballarat Street 3013,-37.8160627,144.8908891,books,OSM-4907302783,Sun Theatre,8 Ballarat Street 3013,-37.8159842,144.8906458,cinema,OSM-499454977,2
891,Burhan's Espresso Bar,,-37.8319833,144.9559589,cafe,OSM-6642449069,South Melbourne Market,322-326 Coventry Street 3205,-37.8323031,144.9565361,marketplace,OSM-26104523,2
892,Apple Store,,-37.8857028,145.0822271,electronics,OSM-431254239,Chadstone Shopping Centre,1341 Dandenong Road 3148,-37.8861084,145.082353,mall,OSM-25806278,2
893,U3A Ringwood,35-39 Tortice Drive 3134,-37.7836334,145.2418083,office,OSM-6279194403,Parkwood Community Hub,35-39 Tortice Drive 3134,-37.7836754,145.241736,community_centre,OSM-817218401,2
894,Ritchie's IGA,204 Warrandyte Road 3134,-37.794116,145.2356577,supermarket,OSM-2488928367,Ringwood North Shopping Centre,204-206 Warrandyte Road 3134,-37.7942813,145.2359728,mall,OSM-980385416,2
895,Superdry outlet,,-37.824640,144.9495600,clothes,OSM-9205571469,South Wharf DFO,20 Convention Centre Place,-37.825147,144.9496339,mall,OSM-107666594,2
896,Timezone,,-37.8131064836582,145.2299664601211,leisure,YELP-9345244599,Anytime Fitness,,-37.81445634219632,145.23023885208545,leisure,YELP-9345244600,0
897,French Cafe,,-37.7781460,144.8507135,cafe,OSM-1979182106,HomeCo,Braybrook,-37.7784355,144.8509618,mall,OSM-112437488,2
898,The Groove Train,,-37.8123409,145.2303469,bar,OSM-1479713704,YASSAS THE GREEK WAY,,-37.81401132229959,145.2287805859149,fast_food,YELP-3813754387,0
899,Newcore Health,,-37.8075207,144.9602896,pharmacy,OSM-5982186591,State Library of Victoria,328 Swanston Street 3000,-37.8097018,144.965488,library,OSM-22820458,0
900,Watergardens Station/Watergardens Circuit Road (Bay 4) ,,-37.7008860,144.7742479,bus_stop,OSM-2355141642,Watergardens Town Centre,399 Melton Highway 3038,-37.7006402,144.775359,mall,OSM-33658236,3
901,The Sporting Globe,,-37.8694364,145.2443022,pub,OSM-501870456,Westfield Knox Shopping Centre,425 Burwood Highway 3152,-37.8689832,145.2414832,mall,OSM-24026232,2
902,Brother Bubba Budan,359 Little Bourke Street 3000,-37.813458,144.962242,cafe,OSM-1112462421,Owen Dixon Chambers West,525 Lonsdale Street 3000,-37.8142242,144.9566218,office,OSM-49961338,0
903,Kmart,,-37.7026320,145.1027905,department_store,OSM-3807836368,Greensborough Plaza,25 Main Street 3088,-37.703069,145.1024656,mall,OSM-28824903,2
904,Click Therapy,,-37.8979984,145.0901999,healthcare,OSM-6065622267,Oakleigh Market,12 Chester Street,-37.8997252,145.0892318,marketplace,OSM-168808800,0
905,Angliss Hospital Opp Shop,101 Station Street 4 3156,-37.8827216,145.2946863,charity,OSM-9473894640,Village Court,101 Station Street 3156,-37.8826049,145.2944984,mall,OSM-1027660472,2
906,Mai Tai Original Thai Restaurant,234A Russell Street 3000,-37.8109095,144.9675828,restaurant,OSM-844369562,RMIT University,124 La Trobe Street 3000,-37.8082251,144.9645927,university,OSM-616082731,0
907,Bottlemart,,-37.8195439,144.9478416,alcohol,OSM-6743435105,South Wharf DFO,20 Convention Centre Place,-37.825147,144.9496339,mall,OSM-107666594,0
908,Ferguson Plarre,,-37.69938838630331,144.77787707503970,cafe,YELP-9811569335,Watergardens Town Centre,399 Melton Highway 3038,-37.7006402,144.775359,mall,OSM-33658236,2
909,Herringbone,535 Bourke Street 1 3000,-37.8159201,144.9580109,clothes,OSM-2687981317,Batman’s Hill on Collins,623 Collins Street 3000,-37.8192061,144.9546639,hotel,OSM-14664549,0
910,JP's Cafe,,-37.9070014,145.1376569,cafe,OSM-2288545730,"Monash University, Clayton Campus",151-211 Wellington Road,-37.9106345,145.1364732,university,OSM-10585250,2
911,Sushi Sushi,,-37.9117098,145.1331046,fast_food,OSM-8014869318,"Monash University, Clayton Campus",151-211 Wellington Road,-37.9106345,145.1364732,university,OSM-10585250,2
912,John Curtin Hotel,,-37.8062,144.965804,Bars; Music Venues; Restaurants,YELP-680igk13BeBR0dSNhaq825,RMIT University,3010,-37.8058398,144.9652999,university,OSM-26564452,2
913,McDonald's,,-37.7758836,144.8886282,fast_food,OSM-8817239866,Highpoint Shopping Centre,120-200 Rosamond Road 3032,-37.7732769,144.8887895,mall,OSM-29315932,2
914,Chemist Warehouse,,-37.7779519,144.8512146,pharmacy,OSM-6089182114,HomeCo,Braybrook,-37.7784355,144.8509618,mall,OSM-112437488,2
915,Aussie Home Loans,171-175 Maroondah Highway 3134,-37.8146836,145.2275754,office,OSM-9345244596,Aussie Home Loans,,-37.815384211693086,145.228076842256,office,YELP-9345244596,1
916,Kyoto Cafe,,-37.8144575,145.2286586,cafe,OSM-3813754390,Eastland,175 Maroondah Highway 3134,-37.813042,145.2291281,mall,OSM-980791081,2
917,Scotch College,,-37.8089058,144.9717257,historic,OSM-6810298861,St Vincent's Hospital,41 Victoria Parade 3065,-37.806832,144.974734,hospital,OSM-24530691,0
918,Switch,,-37.8693386,145.2425629,restaurant,OSM-430212243,Westfield Knox Shopping Centre,425 Burwood Highway 3152,-37.8689832,145.2414832,mall,OSM-24026232,2
919,Miller Gold Tech / Miller Gold Search,level 6 / 575 Bourke Street 3000,-37.816421,144.956539,office,OSM-2989013347,William Angliss Institute,555 La Trobe Street 3000,-37.8132797,144.9530117,college,OSM-191523966,0
920,The Pines SC (Bay 2),,-37.7628263,145.168532,bus_stop,OSM-9461812881,The Pines Shopping Centre,181 Reynolds Road 3109,-37.7618221,145.1688329,mall,OSM-194057248,3
921,Schön,,-37.8055,144.956344,restaurant,OSM-2469636078,RMIT University,124 La Trobe Street 3000,-37.8082251,144.9645927,university,OSM-616082731,0
922,Roll This,,-37.7783593,144.8508168,fast_food,OSM-8589182074,HomeCo,Braybrook,-37.7784355,144.8509618,mall,OSM-112437488,2
923,Clark Rubber - Chirnside Park,282 Maroondah Highway 3116,-37.7673595,145.3055053,swimming_pool,OSM-8575080473,Chirnside Homemaker Centre,282 Maroondah Highway 3116,-37.7663845,145.3058855,mall,OSM-207536171,2
924,Java Cafe,12 Ballarat Street 3013,-37.8160850,144.8908074,cafe,OSM-9927302780,Sun Theatre,8 Ballarat Street 3013,-37.8159842,144.8906458,cinema,OSM-499454977,2
925,Java Cafe,,-37.81637985871579,144.8902400822253,cafe,YELP-4907302781,Sun Theatre,8 Ballarat Street 3013,-37.8159842,144.8906458,cinema,OSM-499454977,2
926,C2 Hair Salon,213 Bourke Street 3000,-37.813192,144.967266,hairdresser,OSM-2503429012,Ian Potter Centre: NGV Australia,Federation Square 3000,-37.8175394,144.9699711,museum,OSM-22963243,0
927,Taste Baguette,,-37.9127172,145.1326293,cafe,OSM-4167392071,"Monash University, Clayton Campus",151-211 Wellington Road,-37.9106345,145.1364732,university,OSM-10585250,2
928,Cellar Door,,-38.40616252700927,145.0752524460602,wine,YELP-7858062747,Cellar Door,3649 Frankston - Flinders Road 3916,-38.4059356,145.0747812,wine,OSM-7858062747,1
929,Windsor Smith,Bourke Street Mall,-37.8134609,144.9652305,clothes,OSM-4728650795,RMIT University,124 La Trobe Street 3000,-37.8082251,144.9645927,university,OSM-616082731,0
930,McDonald's,,-37.7758536,144.8886765,fast_food,OSM-1237239996,McDonald's,,-37.7758836,144.8886282,fast_food,OSM-8817239866,1
931,Tre Sette,,-37.8032576,144.9617931,cafe,OSM-4206446650,RMIT University,124 La Trobe Street 3000,-37.8082251,144.9645927,university,OSM-616082731,0
932,Centrelink,,-37.8307791,144.9589084,office,OSM-3522857441,South Melbourne Market,322-326 Coventry Street 3205,-37.8323031,144.9565361,marketplace,OSM-26104523,0
933,IGA,,-37.6875881,145.1082724,supermarket,OSM-6300369959,Apollo Parkways Shopping Centre,Civic Drive,-37.6877555,145.1082048,mall,OSM-288147900,2
934,YASSAS THE GREEK WAY,,-37.81406245082314,145.2287046362000,fast_food,YELP-5813754972,Eastland,175 Maroondah Highway 3134,-37.813042,145.2291281,mall,OSM-980791081,2
935,John Curtin,,-37.806128,144.9657032,pub,OSM-7228362157,RMIT University,3010,-37.8058398,144.9652999,university,OSM-26564452,2
936,Flinders Street Station Police Booth,,-37.817967,144.96732,police,OSM-613987395,Ian Potter Centre: NGV Australia,Federation Square 3000,-37.8175394,144.9699711,museum,OSM-22963243,0
937,Zinc,,-37.793007,144.948855,cafe,OSM-5202255317,Royal Children's Hospital,50 Flemington Road,-37.7934267,144.9499297,hospital,OSM-25583774,2
938,Public Toilets,,-37.7391039,145.0292812,toilets,OSM-1271843682,Northland Shopping Centre,2-50 Murray Road 3072,-37.73846,145.0299923,mall,OSM-434341796,2
939,Essendon Fields LPO,,-37.7269265,144.8951308,post_office,OSM-2959802493,Essendon Fields Central,30 English Street 3041,-37.7272529,144.8956144,mall,OSM-50103389,3
940,Saranti Cafe,333 Collins Street,-37.817412,144.9635,cafe,OSM-2296810531,Ian Potter Centre: NGV Australia,Federation Square 3000,-37.8175394,144.9699711,museum,OSM-22963243,0
941,TSG,,-37.8999622,145.0892527,tobacco,OSM-5248333535,Oakleigh Market,12 Chester Street,-37.8997252,145.0892318,marketplace,OSM-168808800,2
942,Vision Eye,,-37.7412961,144.9651466,optician,OSM-4152850189,Former Pentridge Prison Site,Champ Street 3058,-37.7362136,144.9687891,historic,OSM-290084770,0
943,Lentil as Anything,1-3 St Heliers Street 3067,-37.8027872,145.0035615,restaurant,OSM-0208382713,Abbotsford Convent,1 St Heliers Street 3067,-37.8030061,145.0037542,attraction,OSM-666244249,2
944,Republic,158-160 Toorak Road 3141,-37.8390383,144.9916222,cafe,OSM-4753893129,South Yarra Arcade,101 Toorak Road 3141,-37.8384728,144.9899238,mall,OSM-336995337,0
945,Parkville,,-37.7945439,144.9567476,post_office,OSM-246007454,Royal Children's Hospital,50 Flemington Road,-37.7934267,144.9499297,hospital,OSM-25583774,0
946,Menzies Tavern,,-37.817329,144.959327,pub,OSM-2670991670,Owen Dixon Chambers East,205 William Street 3000,-37.8143576,144.957153,office,OSM-264277957,0
947,Priceline Pharmacy,,-37.7031684,145.1033211,pharmacy,OSM-5675036520,Greensborough Plaza,25 Main Street 3088,-37.703069,145.1024656,mall,OSM-28824903,2
948,Knox City Taxi Rank,,-37.8691772,145.2389257,taxi,OSM-571731578,Westfield Knox Shopping Centre,425 Burwood Highway 3152,-37.8689832,145.2414832,mall,OSM-24026232,3
949,Coles,39 Hanover Street,-37.901233,145.0903717,supermarket,OSM-1281493538,Oakleigh Market,12 Chester Street,-37.8997252,145.0892318,marketplace,OSM-168808800,0
950,Pappa Roti's,29B Buckingham Avenue,-37.9502501,145.151474,cafe,OSM-4041048204,Springvale Shopping Centre,46-58 Buckingham Avenue,-37.950335,145.1506972,mall,OSM-221010715,0
951,Beaurepaires,,-37.8680301,145.2433187,car_repair,OSM-529776602,Westfield Knox Shopping Centre,425 Burwood Highway 3152,-37.8689832,145.2414832,mall,OSM-24026232,2
952,Guzman y Gomez,289-299 Swanston Street 3000,-37.811157,144.964302,restaurant,OSM-2102111307,RMIT University,3010,-37.8058398,144.9652999,university,OSM-26564452,0
953,Elms Family Hotel (Permanently closed),,-37.80857,144.9714756,pub,OSM-595564226,RMIT University,124 La Trobe Street 3000,-37.8082251,144.9645927,university,OSM-616082731,0
954,Freshta's Café,,-38.1414115,145.2078118,cafe,OSM-9438703678,Langwarrin Shopping Centre,385 Cranbourne - Frankston Road 3910,-38.1418167,145.2081246,mall,OSM-32802527,2
955,Coles,,-37.75585488683062,145.3539281977744,supermarket,YELP-2153947797,Coles,,-37.75582821189034,145.3539084984375,supermarket,YELP-9973947230,1
956,Manningham U3A,,-37.76017209710122,145.16929867297704,office,YELP-2381954172,Pines Learning & Activity Centre,520 Blackburn Road 3109,-37.7604696,145.1694083,community_centre,OSM-175839231,2
957,Rebel,,-37.766848809861339,145.3065127254262,sports,YELP-1945087778,Chirnside Homemaker Centre,282 Maroondah Highway 3116,-37.7663845,145.3058855,mall,OSM-207536171,2
958,Sarim's Cafe,,-37.812152497513958,144.95463363256252,restaurant,YELP-0985276569,William Angliss Institute,555 La Trobe Street 3000,-37.8132797,144.9530117,college,OSM-191523966,2
959,Coffee With Benefeats,275 Lygon Street 3053,-37.7990623,144.967015,cafe,OSM-5757651955,RMIT University,3010,-37.8058398,144.9652999,university,OSM-26564452,0
960,Mai's Florist,,-37.9537639,145.1522403,florist,OSM-4041045885,Springvale Shopping Centre,46-58 Buckingham Avenue,-37.950335,145.1506972,mall,OSM-221010715,0
961,Stand Up Cafe,Mercantile Place 3000,-37.8201673,144.9566388,cafe,OSM-3656459093,Crown Entertainment Complex,8 Whiteman Street 3006,-37.8233312,144.958697,casino,OSM-13306836,0
962,Knox City Shopping Centre (Bay 1) ,,-37.8691161,145.2387294,bus_stop,OSM-444266727,Westfield Knox Shopping Centre,425 Burwood Highway 3152,-37.8689832,145.2414832,mall,OSM-24026232,3
963,Phú Linh Chinese Noodle House,,-37.9508716,145.1507323,restaurant,OSM-5402561917,Springvale Shopping Centre,46-58 Buckingham Avenue,-37.950335,145.1506972,mall,OSM-221010715,2
964,Apple Store,,-37.7724345,144.8903864,electronics,OSM-4411801934,Highpoint Shopping Centre,120-200 Rosamond Road 3032,-37.7732769,144.8887895,mall,OSM-29315932,2
965,Platypus,,-37.6841754,145.5329022,viewpoint,OSM-3599586343,Healesville Sanctuary,Badger Creek Road 3777,-37.6842773,145.5313403,zoo,OSM-24386390,2
966,Kere Kere,,-37.8254337750055,144.9608305152027,cafe,YELP-1246094811,Boyd Community Hub,207-229 City Road 3006,-37.8256253,144.9611059,public_building,OSM-225370260,2
967,What If,,-37.95059,145.1509201,clothes,OSM-5225977161,Springvale Shopping Centre,46-58 Buckingham Avenue,-37.950335,145.1506972,mall,OSM-221010715,2
968,Illia Cafe and Bar,180 William Street 3000,-37.8147196,144.9580058,cafe,OSM-621531633,Owen Dixon Chambers West,525 Lonsdale Street 3000,-37.8142242,144.9566218,office,OSM-49961338,0
969,Cone 11 Studio,,-37.8029461,145.0047252,craft,OSM-2693875203,Abbotsford Convent,1 St Heliers Street 3067,-37.8030061,145.0037542,attraction,OSM-666244249,2
970,Chadstone Shopping Centre (Bay 4) ,,-37.8881698,145.0834227,bus_stop,OSM-2110621739,Chadstone Shopping Centre,1341 Dandenong Road 3148,-37.8861084,145.082353,mall,OSM-25806278,3
971,JD Sports,,-38.1422974,145.1241468,sports,OSM-8552367407,Bayside Shopping Centre,28 Beach Street,-38.1417972,145.1239964,mall,OSM-683846477,2
972,Tea Drop,,-37.8326232,144.9563613,tea,OSM-7684141178,South Melbourne Market,322-326 Coventry Street 3205,-37.8323031,144.9565361,marketplace,OSM-26104523,2
973,Coles,,-37.72741304652411,144.89552165726363,supermarket,YELP-636217129,Essendon Fields Central,30 English Street 3041,-37.7272529,144.8956144,mall,OSM-50103389,2
974,Monash University (Bay D),,-37.9136326,145.1318299,bus_stop,OSM-5737782116,Hargrave-Andrew Library,13 College Walk,-37.9096726,145.1320945,library,OSM-10806323,0
975,Mr Tulk,,-37.8095392,144.9646908,cafe,OSM-4447579272,State Library of Victoria,328 Swanston Street 3000,-37.8097018,144.965488,library,OSM-22820458,2
976,The Cheesecake Shop,,-37.8135447,144.959816,cafe,OSM-1282403389,Pegasus Apart'Hotel,206 A'Beckett Street 3000,-37.8100667,144.9570933,hotel,OSM-245924501,0
977,Ganim's Store,61 Brunswick Street 3065,-37.805346,144.977087,kitchen,OSM-2495728314,Melbourne Museum,11 Nicholson Street 3053,-37.80326,144.9716664,museum,OSM-4817074,0
978,Miller Gold Tech / Miller Gold Search,level 6 / 575 Bourke Street 3000,-37.816421,144.956539,office,OSM-2989013347,Batman’s Hill on Collins,623 Collins Street 3000,-37.8192061,144.9546639,hotel,OSM-14664549,0
979,Nespresso,,-37.8862158,145.082327,coffee,OSM-2172747269,Chadstone Shopping Centre,1341 Dandenong Road 3148,-37.8861084,145.082353,mall,OSM-25806278,2
980,Little Rays,,-37.783180,144.8322641,cafe,OSM-9274769497,Brimbank Community and Civic Centre,301 Hampshire Road 3020,-37.7831654,144.8320592,townhall,OSM-616285439,2
981,India Impex,,-37.8183956,144.9542122,convenience,OSM-646215518,Owen Dixon Chambers West,525 Lonsdale Street 3000,-37.8142242,144.9566218,office,OSM-49961338,0
982,Langleys,670 Bourke Street,-37.8166802,144.9541098,cafe,OSM-588178507,Harbour View Apartments,583 - 585 La Trobe Street 3000,-37.8133827,144.9518872,hotel,OSM-16157901,0
983,Spokes,96 Nicholson Street 3067,-37.8059809,144.9968496,bicycle,OSM-2963998301,The Hive,313-325 Victoria Street 3067,-37.8097238,144.9955377,mall,OSM-69963105,0
984,Tang Asian Grocery,,-37.812105,144.96749,supermarket,OSM-3644340093,State Library of Victoria,328 Swanston Street 3000,-37.8097018,144.965488,library,OSM-22820458,0
985,Zen Home,,-37.737064,144.9688909,houseware,OSM-9031821677,Former Pentridge Prison Site,Champ Street 3058,-37.7362136,144.9687891,historic,OSM-290084770,2
986,Jones Cycles,,-38.1412761,145.1221957,bicycle,OSM-2014024552,Bayside Shopping Centre,28 Beach Street,-38.1417972,145.1239964,mall,OSM-683846477,0
987,7-Eleven,,-37.8188477,144.9542821,convenience,OSM-642709036,Crown Entertainment Complex,8 Whiteman Street 3006,-37.8233312,144.958697,casino,OSM-13306836,0
988,RAW Health + Fitness,,-37.76741985896937,145.30599588934175,leisure,YELP-5975087790,Chirnside Homemaker Centre,282 Maroondah Highway 3116,-37.7663845,145.3058855,mall,OSM-207536171,2
989,Image Auto Parts,,-37.696758,144.7760872,car_repair,OSM-2285138754,Watergardens Town Centre,399 Melton Highway 3038,-37.7006402,144.775359,mall,OSM-33658236,2
990,Hoyts,399 Melton Hwy 3038,-37.698953,144.775154,Cinema,YELP-PeUe7rh3P3D4dlJL-mDj_w,Watergardens Town Centre,399 Melton Highway 3038,-37.7006402,144.775359,mall,OSM-33658236,2
991,Indi Kitch,451 Melbourne Road 3015,-37.8408909,144.8827701,cafe,OSM-6869122848,Newport Community Hub,13 Mason Street 3015,-37.8429738,144.8816964,community_centre,OSM-514213764,0
992,Country Road,,-37.8115436,144.9636265,clothes,OSM-8558860462,RMIT University,3010,-37.8058398,144.9652999,university,OSM-26564452,0
993,Watergardens Station/Watergardens Circuit Road (Bay 6) ,,-37.7002803,144.7738357,bus_stop,OSM-9244027306,Watergardens Town Centre,399 Melton Highway 3038,-37.7006402,144.775359,mall,OSM-33658236,3
994,RMIT City Campus Children's Centre,,-37.8064417,144.9657280,university,OSM-9508317596,RMIT University,3010,-37.8058398,144.9652999,university,OSM-26564452,2
995,The Wheeler Centre,,-37.80979621227858,144.96547466404665,,YELP-1923344523,State Library of Victoria,328 Swanston Street 3000,-37.8097018,144.965488,library,OSM-22820458,2
