,h_name,h_address,h_latitude,h_longitude,h_categories,h_id,t_name,t_address,t_latitude,t_longitude,t_categories,t_id,relationship
610,Pizzaiolo,104 Yonge Street M5C 2Y6,43.649766,-79.378359,fast_food,OSM-1141450465,Gooderham Building,49 Wellington St E M5E 1C9,43.6483708,-79.3743109,Landmarks & Historical Buildings; Public Services & Government,YELP-ifoRVp-v_m9S_C8uK-_8yA,0
611,Queen of Bud,1038 Queen Street West,43.6440108,-79.4203504,cannabis,OSM-9249322441,Metro,100 Lynn Williams Street M6K 3N6,43.639998,-79.4178224,Grocery; Food,YELP-MwxMuG5hvEL0sGzgGVlAXw,0
612,Platis Cleaners,,43.666641,-79.376156,dry_cleaning,OSM-1375337635,Canada's National Ballet School,400 Jarvis Street M4Y 2G6,43.6637824,-79.3777516,Event Planning & Services; Arts & Entertainment; Dance Schools; Specialty Schools; Venues & Event Spaces; Opera & Ballet; Education,YELP-cbm7fE6OsVhiNhySn37-9A,0
613,Dundas,,43.6561851,-79.3806299,subway_entrance,OSM-293309447,Atrium On Bay,20 Dundas Street W M5G 2C2,43.6563915,-79.3824728,Shopping Centers; Shopping,YELP-RlaOYWzog_LystkmEaJzCw,0
614,Millie's Patisserie and Creamery,119 Edward Street,43.6465371,-79.394238,ice_cream,OSM-7533076367,Chinatown Centre,222 Spadina Avenue M5T 3B3,43.650965,-79.3979152,Shopping; Local Flavor; Shopping Centers,YELP-tAchxv2_YgNooyuYhyLvAw,0
615,iQ,,43.647318,-79.378993,fast_food,OSM-0662269001,Brookfield Place,181 Bay Street M5J 2T3,43.6472158,-79.3783068,Shopping; Shopping Centers,YELP-kRcBHPnFTrN8h4xZ1QnQxA,2
616,Queen Street Warehouse,232 Queen Street West,43.6501905,-79.3901805,bar,OSM-281658961,Village by the Grange,53 McCaul Street M5T 2W9,43.6537343,-79.390686,Shopping Centers; Home Services; Condominiums; Real Estate; Shopping,YELP--66jkKvMTUu31lDvFfzLWA,0
617,Gerrard Street East/Parliament Street,,43.6622886,-79.3670093,bus_stop,OSM-372353755,Daniels Spectrum,585 Dundas Street E M5A 2B7,43.6598859,-79.3622624,Venues & Event Spaces; Arts & Entertainment; Community Centers; Art Galleries; Shopping; Event Planning & Services; Public Services & Government,YELP-De0rCcVM47vNhkqj7hrJHw,0
618,Skechers,,43.654263,-79.3805744,shoes,OSM-1601360319,CF Toronto Eaton Centre,220 Yonge Street M5B 2H1,43.654199,-79.3807996,Shopping Centers; Shopping,YELP-sjJOsKnXxsQodXMr1i8fsg,2
619,Purdys Chocolatier,,43.6532131,-79.3804274,chocolate,OSM-6711381762,Purdys Chocolatier,,43.6532695,-79.3804492,chocolate,OSM-9751381359,1
620,Disney Store,,43.7254223,-79.4508227,gift,OSM-2018979706,Yorkdale Shopping Centre,3401 Dufferin Street M6A 2T9,43.7256058,-79.4521627,Shopping Centers; Shopping,YELP-V6THXtSVkbx4g103_3vXmA,2
621,Maje,,43.7261869,-79.4502100,clothes,OSM-8915092350,Yorkdale Shopping Centre,3401 Dufferin Street M6A 2T9,43.7256058,-79.4521627,Shopping Centers; Shopping,YELP-V6THXtSVkbx4g103_3vXmA,2
622,Harry Rosen,,43.7256754,-79.4546237,clothes,OSM-2018917584,Warby Parker,,43.7261233,-79.4499921,optician,OSM-6354950448,0
623,TD Canada Trust,,43.6515266,-79.3821112,bank,OSM-3570691995,CF Toronto Eaton Centre,220 Yonge Street M5B 2H1,43.654199,-79.3807996,Shopping Centers; Shopping,YELP-sjJOsKnXxsQodXMr1i8fsg,0
624,Village Custom Cleaners,,43.6535344,-79.3900673,dry_cleaning,OSM-575209681,Toronto City Hall,100 Queen Street W M5H 2N2,43.6535702,-79.3839426,Landmarks & Historical Buildings; Public Services & Government,YELP-9NSu4CVgcE7CStD57oqzug,0
625,Pilot Coffee Roasters,,43.6491014,-79.3813978,cafe,OSM-7137825364,Sheraton Centre Toronto Hotel,123 Queen Street W M5H 2M9,43.6510711,-79.3834742,Hotels & Travel; Event Planning & Services; Hotels,YELP-M7FOXsuEuRbwEfxUrNKv5w,0
626,Club Monaco Women,,43.7245915,-79.4531625,clothes,OSM-3718936996,Yorkdale Shopping Centre,3401 Dufferin Street M6A 2T9,43.7256058,-79.4521627,Shopping Centers; Shopping,YELP-V6THXtSVkbx4g103_3vXmA,2
627,Samir Hair Design,,43.650491,-79.3765,hairdresser,OSM-1512236478,Colborne Lane,45 Colborne Street M5E 1E3,43.6489387,-79.3748971,Restaurants; Asian Fusion,YELP-k5jh4JYOr3mEJ3UqmhROmw,0
628,Hospital News ,,43.6580556,-79.3899011,vending_machine,OSM-4500280438,Toronto General Hospital,200 Elizabeth St M5G 2C4,43.6586555,-79.3881573,Hospitals; Health & Medical,YELP-y_fPOMeMrDZsASFcm8Q80w,3
629,David W. White,,43.6687608,-79.3888,florist,OSM-9444244873,Manulife Centre,55 Bloor Street W M4W 1A5,43.6696239,-79.3885963,Shopping; Shopping Centers,YELP-t3HnuN9H-eJkBX-iK-zS_Q,2
630,King,,43.6492148,-79.3773459,subway_entrance,OSM-3698860822,Nathan Phillips Square,100 Queen Street W M5H 2N1,43.6525071,-79.383576,Active Life; Landmarks & Historical Buildings; Public Services & Government; Parks,YELP-sRdtwkUUfLqwmRGoMtguvQ,0
631,RBC,207 Queens Quay West 121 (insurance?),43.6392752,-79.3810332,bank,OSM-571894865,Queen's Quay Terminal,207 Queens Quay W M5J 1A7,43.6388483,-79.3806148,Shopping; Shopping Centers,YELP-FqnUKiuJlQu2gDQZxkrmmw,2
632,John Graves Simcoe,,43.6610589,-79.390712,artwork,OSM-2020836815,Women's College Hospital,76 Grenville Street M5S 1B2,43.661733,-79.387543,Hospitals; Doctors; Family Practice; Health & Medical; Medical Centers,YELP-vXpRq4lDZBnPxeWfRyJxYQ,0
633,Free People,,43.6548073,-79.3809850,clothes,OSM-9602345838,Nordstrom,260 Yonge Street M5B 2L9,43.65502,-79.3809392,Women's Clothing; Fashion; Men's Clothing; Shopping; Department Stores,YELP-WN0hOGQhLTJu5uGIv75_7w,2
634,The Casablanca Tobacconist,,43.648633,-79.3775169,tobacco,OSM-5237266282,Brookfield Place,181 Bay Street M5J 2T3,43.6472158,-79.3783068,Shopping; Shopping Centers,YELP-kRcBHPnFTrN8h4xZ1QnQxA,0
635,King St W & Simcoe St,,43.6472836,-79.3861295,information,OSM-5237245154,The Strathcona Hotel,60 York St M5J 1S8,43.6462299,-79.3831543,Hotels & Travel; Bars; Event Planning & Services; Hotels; Pubs; Nightlife,YELP-6OSaK0K6c4YFMtb8DtfY9g,0
636,Club Monaco Men,,43.7258508,-79.4522025,clothes,OSM-2018985531,Moncler,,43.7251005,-79.4519413,clothes,OSM-2018986921,0
637,Whiterose Janitorial Services Ltd.,49 Elm Street M5G 1H1,43.65729,-79.383996,office,OSM-5749765921,Ryerson University,350 Victoria Street M5B 0A1,43.658393,-79.3783998,Education; Colleges & Universities,YELP-ap2yPjW2fsAOXkVeiE8STQ,0
638,The Humber Room,205 Humber College Boulevard M9W 5L7,43.7288643,-79.6086972,restaurant,OSM-4966971104,Humber College,205 Humber College Boulevard M9W 5L7,43.7286158,-79.6065902,Books; Mags; Music & Video; Shopping; Bookstores; Colleges & Universities; Education,YELP-iK6KWjBtRioorI5HGpPeVQ,2
639,College Street ,,43.659649,-79.3901341,bus_stop,OSM-713993950,University of Toronto,12 Queens Park Crescent W M5S 1S8,43.663461,-79.3948727,Education; Colleges & Universities,YELP-c0mqmFUNQKE0APAF1r9Ezg,3
640,Uniqlo,100 King Street West M5X 1A9,43.6486285,-79.3817316,clothes,OSM-8141962703,Sheraton Centre Toronto Hotel,123 Queen Street W M5H 2M9,43.6510711,-79.3834742,Hotels & Travel; Event Planning & Services; Hotels,YELP-M7FOXsuEuRbwEfxUrNKv5w,0
641,Abercrombie Kids,220 Yonge Street,43.6544969,-79.3811658,clothes,OSM-6191380424,CF Toronto Eaton Centre,220 Yonge Street M5B 2H1,43.654199,-79.3807996,Shopping Centers; Shopping,YELP-sjJOsKnXxsQodXMr1i8fsg,2
642,Captains Boil,476 Yonge Street,43.662369,-79.3836933,restaurant,OSM-5711438721,Toronto General Hospital,200 Elizabeth St M5G 2C4,43.6586555,-79.3881573,Hospitals; Health & Medical,YELP-y_fPOMeMrDZsASFcm8Q80w,0
643,RE/MAX,Condos Plus,43.66536,-79.3872022,office,OSM-391083118,University of Toronto,12 Queens Park Crescent W M5S 1S8,43.663461,-79.3948727,Education; Colleges & Universities,YELP-c0mqmFUNQKE0APAF1r9Ezg,0
644,Union ,,43.645897,-79.3793495,subway_entrance,OSM-545671007,Union Station,65 Front Street W M5J 1E6,43.6447164,-79.380348,Landmarks & Historical Buildings; Public Transportation; Public Services & Government; Transportation; Train Stations; Hotels & Travel,YELP-Sg2l7S_huzkRLmk2NoeuSg,3
645,Great Library,,43.6518332,-79.3855253,library,OSM-5983699313,Sheraton Centre Toronto Hotel,123 Queen Street W M5H 2M9,43.6510711,-79.3834742,Hotels & Travel; Event Planning & Services; Hotels,YELP-M7FOXsuEuRbwEfxUrNKv5w,0
646,Women's College Hospital parking ,,43.6614303,-79.3868634,parking,OSM-2372903824,Women's College Hospital,76 Grenville Street M5S 1B2,43.661733,-79.387543,Hospitals; Doctors; Family Practice; Health & Medical; Medical Centers,YELP-vXpRq4lDZBnPxeWfRyJxYQ,3
647,Bath & Body Works,,43.7261079,-79.4526570,cosmetics,OSM-1068986864,Yorkdale Shopping Centre,3401 Dufferin Street M6A 2T9,43.7256058,-79.4521627,Shopping Centers; Shopping,YELP-V6THXtSVkbx4g103_3vXmA,2
648,Purple Penguin Cafe,889 Queen Street East,43.6604252,-79.3422613,cafe,OSM-4291907405,Jimmie Simpson Park,870 Queen Street E M4M 1H9,43.6615875,-79.3446006,Active Life; Parks,YELP-sPPFktUgmql_RJNYlVVVjw,0
649,Fido,,43.6541514,-79.3808152,mobile_phone,OSM-6711360553,CF Toronto Eaton Centre,220 Yonge Street M5B 2H1,43.654199,-79.3807996,Shopping Centers; Shopping,YELP-sjJOsKnXxsQodXMr1i8fsg,2
650,Bloor Street East,,43.6721792,-79.376653,bus_stop,OSM-380027343,Residences On Bloor,235 Bloor Street E M4W 3Y3,43.6711146,-79.3806915,Real Estate; Home Services; Apartments,YELP-O6C7JA2Rnp0oBZHriqlTHw,3
651,Sud Forno,132 Yonge Street,43.6508507,-79.3788402,restaurant,OSM-5506942791,CF Toronto Eaton Centre,220 Yonge Street M5B 2H1,43.654199,-79.3807996,Shopping Centers; Shopping,YELP-sjJOsKnXxsQodXMr1i8fsg,0
652,Aveda,,43.7253843,-79.4541245,cosmetics,OSM-5128917760,Yorkdale Shopping Centre,3401 Dufferin Street M6A 2T9,43.7256058,-79.4521627,Shopping Centers; Shopping,YELP-V6THXtSVkbx4g103_3vXmA,2
653,Kernels Popcorn,,43.6559083,-79.435762,fast_food,OSM-6568830898,Dufferin Mall,900 Dufferin Street M6H 4A9,43.6560166,-79.435241,Shopping Centers; Shopping,YELP-Q54L22dIBrnRjSBsjwbOoQ,2
654,The Kilns,,43.685056,-79.3645851,community_centre,OSM-3883488067,Evergreen Brick Works,550 Bayview Avenue M4W 1A7,43.6841225,-79.3648366,Local Flavor; Food; Venues & Event Spaces; Local Services; Community Service/Non-Profit; Parks; Farmers Market; Active Life; Event Planning & Services,YELP-wcZiDpDRcFnH3hhGXHZrDA,2
655,Myo Medical Clinic,145 Front Street East M5A 1E3,43.6499575,-79.3692853,clinic,OSM-3676402441,Gooderham Building,49 Wellington St E M5E 1C9,43.6483708,-79.3743109,Landmarks & Historical Buildings; Public Services & Government,YELP-ifoRVp-v_m9S_C8uK-_8yA,0
656,F45 Training,828 Richmond Street West,43.6447535,-79.4113291,leisure,OSM-6821379417,Stanley Park,845 King Street W M5V,43.6419063,-79.4088224,Dog Parks; Active Life; Parks,YELP-Q-BK0g6KZK2cANslUrjrrg,0
657,Bloor Street Market,"Manulife Centre, 55 Bloor Street W M4W 1A5",43.6695671,-79.3885937,Grocery; Food,YELP-XI8WZn5Lle6v4vy-gCA69w,Bloor Street Market,,43.6695493,-79.3885823,Grocery; Food,YELP-735WZn5Lle6v4vy-gCA182,1
658,TD Canada Trust,,43.6515266,-79.3821112,bank,OSM-3570691995,Sheraton Centre Toronto Hotel,123 Queen Street W M5H 2M9,43.6510711,-79.3834742,Hotels & Travel; Event Planning & Services; Hotels,YELP-M7FOXsuEuRbwEfxUrNKv5w,0
659,Williams-Sonoma,,43.6536325,-79.3804643,houseware,OSM-2751391794,CF Toronto Eaton Centre,220 Yonge Street M5B 2H1,43.654199,-79.3807996,Shopping Centers; Shopping,YELP-sjJOsKnXxsQodXMr1i8fsg,2
660,For OCAD University Use Only,,43.6542386,-79.3913016,bicycle_parking,OSM-773499499,Mount Sinai Hospital,600 University Avenue M5G 1X5,43.6574485,-79.390358,Medical Centers; Hospitals; Health & Medical,YELP-ZgGg7frEjgmNMdIrRpiouw,0
661,Trinity Square Cafe,,43.6545837,-79.3814564,cafe,OSM-7234386553,Nathan Phillips Square,100 Queen Street W M5H 2N1,43.6525071,-79.383576,Active Life; Landmarks & Historical Buildings; Public Services & Government; Parks,YELP-sRdtwkUUfLqwmRGoMtguvQ,0
662,Urban Pear,6464 Yonge Street,43.7960041,-79.4225911,houseware,OSM-6545238870,Bianca,6464 Yonge Street,43.7958275,-79.4220508,shoes,OSM-6545342858,0
663,TD Canada Trust,1571 Sandhurst Circle M1V 1V2,43.8098310345,-79.2688456894,Banks & Credit Unions; Financial Services; Financial Advising; Investing,YELP-5E1Bz2AhsdltE0rZ-5vACA,Woodside Square,1571 Sandhurst Circle M1V 1V2,43.8093985,-79.2694575,Shopping; Shopping Centers,YELP-c-xX-gBihfVyPW0w-zbNBw,2
664,Harry David LTD,220 Augusta Avenue,43.6548402,-79.4022569,workwear,OSM-3771988651,Chinatown Centre,222 Spadina Avenue M5T 3B3,43.650965,-79.3979152,Shopping; Local Flavor; Shopping Centers,YELP-tAchxv2_YgNooyuYhyLvAw,0
665,Bloor Street East ,,43.6721640,-79.376669,bus_stop,OSM-099259507,Residences On Bloor,235 Bloor Street E M4W 3Y3,43.6711146,-79.3806915,Real Estate; Home Services; Apartments,YELP-O6C7JA2Rnp0oBZHriqlTHw,3
666,Cameo Fashions,6464 Yonge Street,43.7958651,-79.4221558,clothes,OSM-8835342297,Centerpoint Mall,6464 Yonge Street M2M 3X7,43.7957129,-79.4222702,Shopping; Shopping Centers,YELP-7OhmKvC8NdzNtvc0zMDLOg,2
667,RBC,443 University Avenue,43.6546864,-79.3877875,bank,OSM-42606800,Toronto City Hall,100 Queen Street W M5H 2N2,43.6535702,-79.3839426,Landmarks & Historical Buildings; Public Services & Government,YELP-9NSu4CVgcE7CStD57oqzug,0
668,Longo's,111 Elizabeth Street M5G 1P7,43.655348,-79.3849589,supermarket,OSM-498680874,Sheraton Centre Toronto Hotel,123 Queen Street W M5H 2M9,43.6510711,-79.3834742,Hotels & Travel; Event Planning & Services; Hotels,YELP-M7FOXsuEuRbwEfxUrNKv5w,0
669,Jerk King,,43.6535629,-79.3903292,fast_food,OSM-1394226922,Village by the Grange,53 McCaul Street M5T 2W9,43.6537343,-79.390686,Shopping Centers; Home Services; Condominiums; Real Estate; Shopping,YELP--66jkKvMTUu31lDvFfzLWA,2
670,NYX Professional Makeup,,43.655048,-79.3812341,cosmetics,OSM-0812327532,Nordstrom,260 Yonge Street M5B 2L9,43.65502,-79.3809392,Women's Clothing; Fashion; Men's Clothing; Shopping; Department Stores,YELP-WN0hOGQhLTJu5uGIv75_7w,2
671,Canadian Life and Health Insurance Association,1 Queen Street East,43.6523636,-79.3789382,office,OSM-5709407522,CF Toronto Eaton Centre,220 Yonge Street M5B 2H1,43.654199,-79.3807996,Shopping Centers; Shopping,YELP-sjJOsKnXxsQodXMr1i8fsg,0
672,Garage,,43.6554187,-79.4355301,clothes,OSM-6964778192,Dufferin Mall,900 Dufferin Street M6H 4A9,43.6560166,-79.435241,Shopping Centers; Shopping,YELP-Q54L22dIBrnRjSBsjwbOoQ,2
673,"Toronto Star, Toronto Sun",,43.6680729,-79.3975476,vending_machine,OSM-2806087901,University of Toronto,12 Queens Park Crescent W M5S 1S8,43.663461,-79.3948727,Education; Colleges & Universities,YELP-c0mqmFUNQKE0APAF1r9Ezg,0
674,Elegant Nails,,43.8102082,-79.2694309,Beauty & Spas; Nail Salons,YELP-839cug5rI37pzpV_kBS331,Woodside Square,1571 Sandhurst Circle M1V 1V2,43.8093985,-79.2694575,Shopping; Shopping Centers,YELP-c-xX-gBihfVyPW0w-zbNBw,2
675,Society,1000 Gerrard Street East,43.6691988,-79.33937,clothes,OSM-6579133118,Food Basics,1000 Gerrard Street E M4M 1Z4,43.6693001,-79.3398636,Food; Grocery,YELP-fRb2qBaL_0UcfsZKtZf1qg,0
676,Lindt,,43.7254568,-79.4541845,chocolate,OSM-2018917595,AllSaints,,43.7262878,-79.4500531,clothes,OSM-6354950446,0
677,Laco Sac,,43.6552189,-79.3812788,clothes,OSM-1114075916,La Senza,,43.6535232,-79.380876,clothes,OSM-6711380533,0
678,Bindia Indian Bistro,16 Market Street,43.648552,-79.3720365,restaurant,OSM-5053459521,Colborne Lane,45 Colborne Street M5E 1E3,43.6489387,-79.3748971,Restaurants; Asian Fusion,YELP-k5jh4JYOr3mEJ3UqmhROmw,0
679,The Hunny Pot,202 Queen Street West,43.650445,-79.3889578,cannabis,OSM-6401576291,Nathan Phillips Square,100 Queen Street W M5H 2N1,43.6525071,-79.383576,Active Life; Landmarks & Historical Buildings; Public Services & Government; Parks,YELP-sRdtwkUUfLqwmRGoMtguvQ,0
680,Bar Milano,207 Queens Quay W M5J 1A7,43.638784,-79.3807774,Italian; Restaurants; Pizza; Bars; Nightlife,YELP-897NN1bKUHlNKPrYGSA685,Harbourfront Centre,235 Queens Quay W M5J 2G8,43.6385905,-79.3833246,Local Flavor; Arts & Entertainment; Performing Arts; Venues & Event Spaces; Event Planning & Services,YELP-wYZoSBvIbJWvDl-ruZwJ7Q,2
681,Nails Station Nails & Spa,18 Yonge Street,43.6445617,-79.3763667,beauty,OSM-1327026568,Loblaws,10 Lower Jarvis Street M5E 1Z2,43.6442944,-79.3697679,Food; Restaurants; Cafes; Grocery,YELP-RdOz1AUEYmt_2hJm4A_YFQ,0
682,Elephant & Castle,378 Yonge Street,43.6589344,-79.3824063,restaurant,OSM-5054002321,Nathan Phillips Square,100 Queen Street W M5H 2N1,43.6525071,-79.383576,Active Life; Landmarks & Historical Buildings; Public Services & Government; Parks,YELP-sRdtwkUUfLqwmRGoMtguvQ,0
683,Canadian Tire,65 Dundas Street West,43.6555791,-79.3833427,department_store,OSM-60032833,Atrium On Bay,20 Dundas Street W M5G 2C2,43.6563915,-79.3824728,Shopping Centers; Shopping,YELP-RlaOYWzog_LystkmEaJzCw,0
684,Elizabeth Street,,43.6581865,-79.3868153,bus_stop,OSM-769482789,Mount Sinai Hospital,600 University Avenue M5G 1X5,43.6574485,-79.390358,Medical Centers; Hospitals; Health & Medical,YELP-ZgGg7frEjgmNMdIrRpiouw,0
685,Richmond Street,,43.6516089,-79.378835,bus_stop,OSM-595989058,Ryerson University,350 Victoria Street M5B 0A1,43.658393,-79.3783998,Education; Colleges & Universities,YELP-ap2yPjW2fsAOXkVeiE8STQ,0
686,Reitmans,,43.655897,-79.4360994,clothes,OSM-2078142836,Dufferin Mall,900 Dufferin Street M6H 4A9,43.6560166,-79.435241,Shopping Centers; Shopping,YELP-Q54L22dIBrnRjSBsjwbOoQ,2
687,Jimmy the Greek,260 Yonge Street M5B 2L9,43.6550162,-79.3812613,fast_food,OSM-1760036368,CF Toronto Eaton Centre,220 Yonge Street M5B 2H1,43.654199,-79.3807996,Shopping Centers; Shopping,YELP-sjJOsKnXxsQodXMr1i8fsg,2
688,Money Mart,241 Yonge Street,43.6547266,-79.3800455,money_lender,OSM-1562051016,Staples,375 University Avenue M5G 2J5,43.6534649,-79.3869955,Shopping; Office Equipment,YELP-tODMDeR4Ls6vFH6HKw85QQ,0
689,da Vinci School,33 Robert Street M5S 2K2,43.6590505,-79.4018825,school,OSM-7103337959,University of Toronto,12 Queens Park Crescent W M5S 1S8,43.663461,-79.3948727,Education; Colleges & Universities,YELP-c0mqmFUNQKE0APAF1r9Ezg,0
690,Yorkdale Mall at Yorkdale Road,,43.7282988,-79.4533699,bus_stop,OSM-7196784189,Yorkdale Shopping Centre,3401 Dufferin Street M6A 2T9,43.7256058,-79.4521627,Shopping Centers; Shopping,YELP-V6THXtSVkbx4g103_3vXmA,3
691,Marca College Hair and Esthetics,,43.6545204,-79.4358599,office,OSM-3834769589,Dufferin Mall,900 Dufferin Street M6H 4A9,43.6560166,-79.435241,Shopping Centers; Shopping,YELP-Q54L22dIBrnRjSBsjwbOoQ,2
692,Aesop,,43.6542819,-79.3807273,cosmetics,OSM-6711391666,Akashiro,,43.655594,-79.3808376,fast_food,OSM-6712340463,0
693,Hospital News,,43.6585951,-79.39015,vending_machine,OSM-2806255401,Toronto General Hospital,200 Elizabeth St M5G 2C4,43.6586555,-79.3881573,Hospitals; Health & Medical,YELP-y_fPOMeMrDZsASFcm8Q80w,3
694,Leonardo Kitchens,,43.674155,-79.392517,furniture,OSM-1240465816,Manulife Centre,55 Bloor Street W M4W 1A5,43.6696239,-79.3885963,Shopping; Shopping Centers,YELP-t3HnuN9H-eJkBX-iK-zS_Q,0
695,Nice Cut,,43.6513212,-79.3979886,hairdresser,OSM-2138429092,Chinatown Centre,222 Spadina Avenue M5T 3B3,43.650965,-79.3979152,Shopping; Local Flavor; Shopping Centers,YELP-tAchxv2_YgNooyuYhyLvAw,2
696,Microsoft Store,,43.7265837452,-79.4499047099,IT Services & Computer Repair; Local Services; Shopping; Computers,YELP-6676jA3Z4bKsDdQ_eD3475,Yorkdale Shopping Centre,3401 Dufferin Street M6A 2T9,43.7256058,-79.4521627,Shopping Centers; Shopping,YELP-V6THXtSVkbx4g103_3vXmA,2
697,RBC,207 Queens Quay West 121 (insurance?),43.6392193,-79.3810431,bank,OSM-775894182,Queen's Quay Terminal,207 Queens Quay W M5J 1A7,43.6388483,-79.3806148,Shopping; Shopping Centers,YELP-FqnUKiuJlQu2gDQZxkrmmw,2
698,Fiesta Burrito,109 McCaul Street M5T 2W7,43.6537601,-79.3910183,fast_food,OSM-2808878501,Nathan Phillips Square,100 Queen Street W M5H 2N1,43.6525071,-79.383576,Active Life; Landmarks & Historical Buildings; Public Services & Government; Parks,YELP-sRdtwkUUfLqwmRGoMtguvQ,0
699,Shawarma Fresh Grill,,43.6536105,-79.3908727,fast_food,OSM-5788833352,Village by the Grange,53 McCaul Street M5T 2W9,43.6537343,-79.390686,Shopping Centers; Home Services; Condominiums; Real Estate; Shopping,YELP--66jkKvMTUu31lDvFfzLWA,2
700,Kit and Ace,779 Queen Street West,43.6462438,-79.4081531,clothes,OSM-6358218167,Stanley Park,845 King Street W M5V,43.6419063,-79.4088224,Dog Parks; Active Life; Parks,YELP-Q-BK0g6KZK2cANslUrjrrg,0
701,The Foxes Den,,43.6669654,-79.3880277,pub,OSM-580005377,Manulife Centre,55 Bloor Street W M4W 1A5,43.6696239,-79.3885963,Shopping; Shopping Centers,YELP-t3HnuN9H-eJkBX-iK-zS_Q,0
702,We Store,,43.6558287,-79.3810389,gift,OSM-6712345514,Staples,375 University Avenue M5G 2J5,43.6534649,-79.3869955,Shopping; Office Equipment,YELP-tODMDeR4Ls6vFH6HKw85QQ,0
703,Bike Share Toronto,,43.6611415,-79.3832013,bicycle_rental,OSM-3121781621,Ryerson University,350 Victoria Street M5B 0A1,43.658393,-79.3783998,Education; Colleges & Universities,YELP-ap2yPjW2fsAOXkVeiE8STQ,0
704,Pearl Harbourfront Chinese Cuisine,"207 Queens Quay W, Suite 200, Queen's Quay Terminal M5J 1A7",43.6392892,-79.3810336,Chinese; Restaurants; Dim Sum; Noodles; Seafood,YELP-456Pj8iJDIdaHnWg9d5876,Harbourfront Centre,235 Queens Quay W M5J 2G8,43.6385905,-79.3833246,Local Flavor; Arts & Entertainment; Performing Arts; Venues & Event Spaces; Event Planning & Services,YELP-wYZoSBvIbJWvDl-ruZwJ7Q,2
705,Gerrard Street East,,43.6610949,-79.3720858,bus_stop,OSM-344479607,Canada's National Ballet School,400 Jarvis Street M4Y 2G6,43.6637824,-79.3777516,Event Planning & Services; Arts & Entertainment; Dance Schools; Specialty Schools; Venues & Event Spaces; Opera & Ballet; Education,YELP-cbm7fE6OsVhiNhySn37-9A,0
706,Scotiabank,,43.7270001,-79.4515262,atm,OSM-2018969718,Yorkdale Shopping Centre,3401 Dufferin Street M6A 2T9,43.7256058,-79.4521627,Shopping Centers; Shopping,YELP-V6THXtSVkbx4g103_3vXmA,0
707,University of Toronto ,,43.6630785,-79.3936712,information,OSM-807232285,University of Toronto,12 Queens Park Crescent W M5S 1S8,43.663461,-79.3948727,Education; Colleges & Universities,YELP-c0mqmFUNQKE0APAF1r9Ezg,3
708,Yonge St & Dundas Sq,,43.6552868,-79.3805856,bicycle_rental,OSM-1288925503,Nathan Phillips Square,100 Queen Street W M5H 2N1,43.6525071,-79.383576,Active Life; Landmarks & Historical Buildings; Public Services & Government; Parks,YELP-sRdtwkUUfLqwmRGoMtguvQ,0
709,Wild Wing,,43.7563099,-79.314305,restaurant,OSM-2617564435,Wild Wing,1 Ellesmere Road M1R 5G8,43.7578236,-79.3151106,Restaurants; Chicken Wings,YELP-bumnC6L2ZL2mLk8srO2deQ,1
710,Thaï Express,218 Yonge Street,43.6549318,-79.3812654,fast_food,OSM-6712340472,Nordstrom,260 Yonge Street M5B 2L9,43.65502,-79.3809392,Women's Clothing; Fashion; Men's Clothing; Shopping; Department Stores,YELP-WN0hOGQhLTJu5uGIv75_7w,2
711,Organic Nail Bar,,43.6413798,-79.4144529,beauty,OSM-6386975417,Metro,100 Lynn Williams Street M6K 3N6,43.639998,-79.4178224,Grocery; Food,YELP-MwxMuG5hvEL0sGzgGVlAXw,0
712,Subway,,43.65602,-79.383383,fast_food,OSM-1122178675,Nordstrom,260 Yonge Street M5B 2L9,43.65502,-79.3809392,Women's Clothing; Fashion; Men's Clothing; Shopping; Department Stores,YELP-WN0hOGQhLTJu5uGIv75_7w,0
713,Taco Bell,6464 Yonge Street,43.7958764,-79.4229451,fast_food,OSM-6542648946,Pickle Barrel,6464 Yonge Street,43.7960227,-79.4212621,restaurant,OSM-6545342846,0
714,Sid's Southside Cafe,,43.6621453,-79.3984112,food_court,OSM-333553035,Harvest Noon Cafe,4 Bancroft Avenue,43.6608398,-79.4003207,restaurant,OSM-391064315,0
715,Naturalizer,6464 Yonge Street,43.7956877,-79.4221688,shoes,OSM-6545342862,Centerpoint Mall,6464 Yonge Street M2M 3X7,43.7957129,-79.4222702,Shopping; Shopping Centers,YELP-7OhmKvC8NdzNtvc0zMDLOg,2
716,Globe Car & Truck Rentals,382 Yonge Street M5B 1S8,43.6596192,-79.3826351,car_rental,OSM-5129251332,Ryerson University,350 Victoria Street M5B 0A1,43.658393,-79.3783998,Education; Colleges & Universities,YELP-ap2yPjW2fsAOXkVeiE8STQ,0
717,Loblaws great food parking,,43.661734,-79.380721,parking,OSM-2194597545,Women's College Hospital,76 Grenville Street M5S 1B2,43.661733,-79.387543,Hospitals; Doctors; Family Practice; Health & Medical; Medical Centers,YELP-vXpRq4lDZBnPxeWfRyJxYQ,0
718,Miniso,,43.6531437,-79.3800119,variety_store,OSM-6712315907,CF Toronto Eaton Centre,220 Yonge Street M5B 2H1,43.654199,-79.3807996,Shopping Centers; Shopping,YELP-sjJOsKnXxsQodXMr1i8fsg,2
